playlist_genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popular,predicted_probability
5,0.424,0.902,-6.663,0.089,0.0734,3.88e-06,0.327,0.654,109.529,236787,0,0.5542736005976683
6,0.84,0.798,-5.079,0.0699,0.045,4.32e-05,0.172,0.695,100.175,246347,0,0.692295960772135
2,0.813,0.92,-2.643,0.055,0.279,6.93e-06,0.329,0.767,115.994,229680,0,0.8288875736184171
3,0.578,0.786,-4.665,0.13,0.232,0.000106,0.122,0.347,105.945,179151,0,0.81560552282894
1,0.846,0.649,-9.169,0.0624,0.00996,0.854,0.628,0.356,123.981,225500,0,0.024887792279127022
1,0.875,0.931,-5.26,0.092,0.00164,0.000585,0.0757,0.681,128.012,180180,0,0.15195355779904227
2,0.789,0.518,-5.417,0.0406,0.398,0.0,0.0891,0.78,94.001,266213,1,0.7877056431971708
3,0.623,0.627,-6.73,0.0518,0.603,0.00908,0.316,0.459,100.04,211340,0,0.49363712353840905
1,0.564,0.856,-3.977,0.0632,0.233,8.46e-06,0.085,0.491,126.065,204489,0,0.4395915475753282
6,0.678,0.672,-5.688,0.0302,0.00959,0.0,0.0868,0.625,136.933,155993,1,0.6803888778842893
5,0.594,0.578,-10.676,0.034,0.679,0.123,0.105,0.536,77.481,239120,0,0.3763826991580598
4,0.661,0.91,-2.664,0.295,0.169,0.0,0.0939,0.709,88.875,277320,0,0.4011640157409556
1,0.803,0.984,-3.93,0.0548,0.00027,0.846,0.0434,0.371,127.994,210937,0,0.004411764705882353
5,0.715,0.625,-11.369,0.0601,0.396,1.95e-05,0.134,0.826,125.275,186827,1,0.5153348149841646
2,0.614,0.702,-6.081,0.0378,0.245,4.63e-06,0.269,0.773,169.966,250547,0,0.8182841349621396
1,0.66,0.981,-1.493,0.0677,0.0311,0.00117,0.312,0.256,127.971,183750,0,0.03683605488006408
6,0.929,0.339,-10.881,0.371,0.0373,1.96e-05,0.187,0.273,98.986,203200,0,0.650402784455403
5,0.298,0.895,-7.647,0.0547,0.0283,0.00574,0.305,0.544,173.737,368507,0,0.36553791282044396
1,0.705,0.494,-8.83,0.0398,0.233,0.0,0.0825,0.287,113.085,268533,0,0.6684970812095661
1,0.746,0.97,-5.264,0.13,0.0028,0.184,0.703,0.391,128.041,203458,0,0.029714241341823263
4,0.823,0.558,-7.119,0.0278,0.397,2.03e-05,0.0821,0.674,155.974,175707,1,0.846610133172832
4,0.634,0.645,-9.2,0.0376,0.292,0.0,0.246,0.677,93.05,231173,1,0.583853063109462
4,0.911,0.913,-5.328,0.324,0.186,0.0,0.501,0.834,114.052,272160,0,0.3683330719352129
4,0.816,0.781,-4.237,0.0425,0.692,0.00935,0.0835,0.937,99.95,185899,1,0.4544368966568515
1,0.653,0.945,-2.634,0.0959,0.00561,0.915,0.439,0.326,126.091,198095,0,0.0
4,0.756,0.759,-4.606,0.0378,0.000398,0.00987,0.113,0.522,96.843,204333,0,0.3888331709934102
3,0.739,0.998,-5.669,0.137,0.0622,0.922,0.266,0.259,136.513,220360,0,0.023602262917340414
1,0.518,0.783,-4.88,0.0406,0.215,9.53e-06,0.14,0.152,125.985,214067,0,0.4818790488965689
4,0.748,0.411,-6.06,0.0489,0.0532,0.0117,0.115,0.339,91.941,145052,0,0.4779365997247792
4,0.752,0.533,-8.986,0.0348,0.151,5.05e-05,0.114,0.461,114.984,281946,0,0.6165069808356222
3,0.705,0.653,-5.977,0.103,0.098,0.0,0.14,0.627,99.996,168019,0,0.8538779888857744
2,0.655,0.797,-4.787,0.153,0.198,0.0,0.067,0.839,177.928,229360,1,0.9216944894463894
1,0.826,0.773,-4.218,0.0524,0.323,0.0,0.143,0.761,126.899,238200,1,0.8332694666715333
3,0.585,0.895,-3.836,0.123,0.00147,0.547,0.0425,0.438,125.045,196171,0,0.113713137017074
3,0.646,0.938,-4.735,0.0754,0.0875,6.52e-06,0.447,0.545,120.708,248880,0,0.7690202544422917
6,0.8,0.629,-3.998,0.103,0.22,0.0,0.425,0.37,134.999,208731,0,0.856003567945544
6,0.713,0.62,-4.513,0.0422,0.171,1.16e-06,0.118,0.206,130.09,211785,1,0.7732839687249918
1,0.564,0.729,-4.897,0.0423,0.0283,2.17e-05,0.134,0.175,127.995,183760,0,0.4409472120543819
5,0.633,0.754,-6.495,0.0382,0.0316,2.27e-05,0.091,0.641,137.047,218707,0,0.7884049560057735
5,0.549,0.916,-4.185,0.034,0.0049,0.123,0.104,0.632,127.131,219400,0,0.4584260671030273
1,0.642,0.897,-4.016,0.309,0.0598,4.61e-05,0.135,0.775,127.552,137543,0,0.29154672249981856
1,0.384,0.886,-6.349,0.0591,0.000768,0.0561,0.0721,0.122,127.993,198750,0,0.03888176740459688
5,0.195,0.483,-4.991,0.03,0.465,0.497,0.0686,0.173,84.71,269107,1,0.6903594681492929
5,0.479,0.838,-7.818,0.033,0.0805,0.298,0.925,0.316,100.135,242933,0,0.2024522051641353
3,0.676,0.926,-2.244,0.0425,0.0305,0.000658,0.0771,0.818,124.019,203908,0,0.8502527247655669
3,0.511,0.715,-6.547,0.174,0.0336,0.0,0.349,0.621,138.014,229565,0,0.8553256244960168
2,0.775,0.599,-8.48,0.0469,0.175,0.031,0.0418,0.393,123.97,302163,0,0.20120659829935644
5,0.535,0.65,-6.328,0.0554,0.379,0.0,0.14,0.61,117.188,179600,1,0.8089297481453163
1,0.816,0.761,-3.941,0.0368,0.264,1.86e-06,0.0995,0.827,120.008,190509,0,0.7344050640287404
1,0.686,0.769,-8.446,0.0442,0.0385,0.921,0.111,0.0374,126.991,366619,0,0.005
6,0.901,0.832,-6.906,0.074,0.121,0.249,0.213,0.708,130.994,191760,1,0.21582282661424151
2,0.754,0.847,-3.479,0.0784,0.15,0.0,0.207,0.444,100.047,311787,0,0.7280774595646001
6,0.686,0.72,-6.084,0.225,0.0821,0.0,0.414,0.326,146.026,216002,0,0.7655371125833093
5,0.563,0.924,-5.567,0.0734,0.00156,1.15e-06,0.0468,0.539,90.928,187240,0,0.6296638400078732
2,0.844,0.618,-5.133,0.0685,0.139,0.000309,0.148,0.604,91.017,191467,1,0.8438550651082601
3,0.802,0.671,-9.969,0.0424,0.0233,0.0108,0.0943,0.912,103.993,216360,0,0.3334628692093915
4,0.522,0.67,-8.511,0.0965,0.507,5.17e-06,0.179,0.469,160.034,163516,0,0.6334325625980045
4,0.873,0.767,-6.958,0.039,0.0516,7.49e-06,0.0678,0.833,111.998,253160,0,0.5433120434484654
3,0.397,0.506,-8.227,0.113,0.792,0.000151,0.158,0.388,85.915,234480,0,0.6153252345556812
6,0.734,0.683,-6.105,0.0776,0.013,0.0,0.28,0.445,162.038,228367,1,0.7860740147765846
2,0.868,0.568,-4.434,0.0822,0.0267,0.0,0.0741,0.682,97.931,168014,0,0.8992948266120537
2,0.873,0.766,-6.585,0.146,0.14,0.000837,0.0888,0.434,97.002,263293,0,0.6688399158005248
1,0.643,0.839,-5.735,0.137,0.0016,0.00287,0.421,0.211,128.101,172505,0,0.03495313834306546
4,0.436,0.228,-12.5,0.0357,0.675,2.99e-05,0.108,0.144,120.858,242227,0,0.699493305632393
4,0.469,0.507,-8.637,0.0358,0.00544,8.8e-06,0.0872,0.0391,149.887,287240,0,0.3344562340151863
3,0.678,0.662,-6.473,0.3,0.0123,0.0,0.133,0.498,80.318,234160,0,0.791625977178342
3,0.365,0.625,-8.41,0.0881,0.669,0.00251,0.084,0.205,137.527,278215,0,0.46422008798679437
4,0.796,0.697,-7.062,0.0537,0.112,1.55e-05,0.0523,0.714,111.999,234667,0,0.6401124894869922
5,0.502,0.924,-6.299,0.0503,0.0127,0.0,0.162,0.922,149.186,219667,1,0.6614695877819553
6,0.745,0.646,-6.987,0.17,0.157,0.0,0.338,0.46,79.993,203908,1,0.5886342672473487
1,0.712,0.746,-4.022,0.0927,0.00324,5.6e-06,0.0655,0.394,127.994,251333,0,0.37852665590222323
3,0.693,0.654,-8.531,0.042,0.315,0.00862,0.0829,0.153,120.016,282427,0,0.3806444552407637
2,0.788,0.873,-2.322,0.117,0.00607,0.00052,0.0908,0.703,91.981,193613,1,0.8375458936940018
6,0.654,0.483,-8.072,0.175,0.978,0.838,0.29,0.785,139.956,126981,0,0.03232209376826825
1,0.409,0.772,-3.234,0.0851,0.0384,0.0,0.0539,0.392,126.146,202500,0,0.5017179597710486
6,0.582,0.223,-11.915,0.0688,0.766,0.954,0.0658,0.0392,80.093,129000,0,0.005
6,0.734,0.882,-4.973,0.0467,0.00365,0.88,0.0955,0.755,139.906,154712,0,0.06965729989711555
3,0.646,0.906,-5.217,0.0417,0.0176,0.0649,0.0889,0.747,99.983,210053,0,0.45308209223309687
6,0.862,0.648,-7.401,0.251,0.0455,0.0,0.0332,0.637,98.012,235533,0,0.7079741725445653
5,0.571,0.874,-5.2,0.0273,0.00383,0.0282,0.0621,0.742,127.046,264013,0,0.5194083820515717
3,0.698,0.516,-8.472,0.0331,0.454,0.0,0.0922,0.516,101.979,172907,1,0.7956870455500145
6,0.837,0.636,-7.643,0.086,0.0395,0.00125,0.342,0.274,145.972,288624,1,0.725708025704909
6,0.638,0.924,-3.887,0.0359,0.00205,0.000173,0.149,0.529,111.995,263787,1,0.4921280010313356
1,0.46,0.91,-4.957,0.116,0.00276,0.293,0.0668,0.374,128.122,170640,0,0.028379502442002442
1,0.439,0.546,-7.086,0.0356,0.157,1.57e-06,0.472,0.166,149.889,183258,0,0.4166352147233351
3,0.541,0.468,-4.039,0.362,0.404,3.65e-06,0.358,0.69,95.266,158027,1,0.8216713665785593
3,0.643,0.613,-6.297,0.0853,0.334,2.54e-05,0.144,0.52,153.853,159500,0,0.8073227550334079
3,0.471,0.911,-4.372,0.0594,0.0316,0.00648,0.571,0.197,126.112,170000,0,0.5097916562051267
5,0.453,0.543,-10.106,0.0366,0.297,0.0,0.0928,0.282,151.362,313227,0,0.7096202939296962
4,0.867,0.73,-6.605,0.0496,0.45,0.0143,0.0817,0.917,132.57,346133,0,0.3524421781793404
3,0.39,0.255,-9.676,0.0299,0.806,1.14e-06,0.0887,0.179,122.056,281947,0,0.7060897225579618
6,0.755,0.738,-6.792,0.152,0.162,1.98e-05,0.173,0.744,154.788,367960,0,0.5308249090342693
1,0.598,0.836,-2.388,0.0457,0.0324,2.44e-06,0.0751,0.343,130.009,273231,0,0.1328979325771351
6,0.784,0.45,-12.473,0.248,0.474,0.0,0.193,0.608,103.01,274892,0,0.46282847757982415
4,0.464,0.473,-10.086,0.129,0.866,0.0,0.109,0.604,75.801,208687,1,0.587819677845709
2,0.755,0.802,-6.418,0.0551,0.036,0.0,0.336,0.588,122.026,199253,0,0.8066473959336078
1,0.519,0.879,-2.959,0.0423,0.221,2.09e-06,0.0711,0.366,127.084,211654,0,0.25225372290442327
2,0.383,0.713,-4.615,0.0449,0.0372,0.0,0.119,0.203,170.164,151118,0,0.6567574864712717
1,0.618,0.835,-7.759,0.053,0.000425,0.852,0.951,0.494,124.977,182465,0,0.005
1,0.596,0.704,-6.823,0.0787,0.0116,0.0,0.623,0.539,100.031,182787,0,0.5561887660715705
1,0.697,0.966,-3.396,0.119,0.000652,0.0672,0.106,0.353,130.016,181846,0,0.021103397299779204
3,0.733,0.786,-7.494,0.0422,0.0931,0.0013,0.1,0.786,102.999,170893,1,0.5272718470262994
1,0.836,0.699,-7.273,0.269,0.0124,2.49e-06,0.0405,0.187,128.02,171538,0,0.35011260129248584
2,0.727,0.815,-2.454,0.153,0.0258,0.0,0.231,0.677,176.075,216067,1,0.8311890238948798
2,0.16,1.0,-16.449,0.0458,0.854,0.974,0.963,1e-05,130.674,240000,0,0.05
3,0.759,0.656,-6.598,0.04,0.0256,0.00705,0.346,0.554,132.019,219533,1,0.5481620937811127
5,0.511,0.917,-8.052,0.0378,8.57e-05,0.5,0.0418,0.652,117.564,252920,0,0.11653771830182516
1,0.645,0.833,-4.887,0.0532,0.0104,1.59e-05,0.124,0.177,125.015,237990,0,0.20152131131649118
5,0.586,0.841,-4.095,0.0735,0.0148,0.0,0.522,0.55,102.115,165566,0,0.7223693067584898
3,0.672,0.464,-5.624,0.037,0.43,0.0,0.284,0.271,92.069,200742,1,0.8844102264880472
3,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,1,0.6440672314596375
4,0.746,0.459,-12.999,0.0804,0.0718,0.0214,0.0513,0.761,75.09,270467,0,0.11785409371384427
1,0.488,0.976,-3.823,0.0544,0.0192,0.276,0.237,0.378,75.027,179200,0,0.07895434641762056
3,0.44,0.635,-6.385,0.0326,0.129,0.0,0.121,0.327,128.133,207095,1,0.9091153768487159
5,0.531,0.696,-12.497,0.0386,0.312,0.0228,0.293,0.628,141.373,291573,0,0.5651923146255576
4,0.817,0.534,-6.325,0.298,0.00851,1.04e-06,0.113,0.579,140.005,173396,1,0.8414150908779482
1,0.694,0.859,-6.259,0.0654,0.00733,3.59e-05,0.352,0.719,144.003,203347,0,0.23898787843242136
2,0.806,0.833,-4.397,0.0538,0.414,0.0,0.331,0.918,96.717,260432,0,0.6316720272939361
2,0.82,0.655,-6.941,0.0792,0.19,0.0,0.108,0.653,93.985,187089,0,0.793879396583006
5,0.658,0.56,-13.085,0.0618,0.279,7.9e-06,0.0533,0.89,137.393,227840,0,0.5997728227447682
6,0.538,0.675,-2.3,0.335,0.245,0.0,0.362,0.519,78.985,288880,0,0.3563242566413518
2,0.66,0.734,-7.069,0.0334,0.172,0.888,0.0856,0.104,114.993,254706,0,0.0797671072571907
4,0.905,0.604,-7.433,0.0413,0.149,9.24e-05,0.0523,0.899,109.196,242400,0,0.42365882434472163
3,0.765,0.523,-4.333,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,1,0.8296810278664611
5,0.589,0.684,-7.342,0.0334,0.116,0.0,0.0987,0.693,118.495,216000,0,0.7873212578856368
1,0.875,0.631,-3.475,0.099,0.00542,2.54e-06,0.127,0.549,120.002,272080,0,0.44502142734934724
2,0.795,0.623,-5.375,0.0461,0.565,1.09e-05,0.062,0.96,93.03,205813,0,0.6517400908037064
2,0.929,0.536,-5.941,0.281,0.0868,0.0,0.0693,0.887,130.05,194311,0,0.8838588913671822
2,0.744,0.952,-2.406,0.0487,0.28,0.0,0.351,0.964,117.999,217444,0,0.5533506818038212
2,0.806,0.602,-9.254,0.0287,0.0466,0.0169,0.218,0.437,119.99,176133,0,0.3056846704290529
6,0.785,0.709,-4.337,0.134,0.25,0.0,0.207,0.705,150.016,193560,0,0.8623082231562214
2,0.753,0.65,-9.548,0.0471,0.0116,3.09e-06,0.109,0.639,93.999,219133,0,0.5073741962445126
6,0.683,0.74,-6.041,0.0462,0.00228,0.0,0.238,0.65,129.515,281773,0,0.5306669107902572
4,0.723,0.841,-3.439,0.0481,0.0287,0.0333,0.114,0.386,127.975,202290,0,0.5878772565438508
2,0.696,0.854,-4.934,0.0336,0.0173,0.000347,0.0928,0.187,120.002,181772,0,0.6101100255918187
6,0.775,0.436,-9.611,0.297,0.355,6.92e-06,0.277,0.303,127.993,168750,0,0.6653929655246117
1,0.61,0.808,-4.018,0.0381,0.499,1.17e-05,0.0897,0.419,122.943,214787,0,0.5089422569255816
6,0.695,0.917,-5.915,0.134,0.156,0.0,0.124,0.544,103.029,207360,0,0.654665277583248
5,0.817,0.716,-8.898,0.144,0.0427,0.00263,0.358,0.692,123.475,224693,1,0.6576612273521283
4,0.731,0.707,-9.79,0.0769,0.0596,0.00654,0.264,0.838,200.306,271400,0,0.2753828433851134
1,0.568,0.86,-3.846,0.0342,0.0189,0.000484,0.119,0.394,129.924,247160,0,0.21322939506847313
5,0.49,0.192,-18.621,0.0274,0.842,0.118,0.119,0.508,102.611,204907,0,0.39314313888098495
6,0.639,0.359,-8.64,0.0662,0.0839,0.769,0.116,0.149,91.094,159560,0,0.294379791410247
4,0.449,0.638,-8.484,0.334,0.597,0.0,0.287,0.655,176.673,153733,0,0.4455272203758268
4,0.376,0.43,-6.585,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,1,0.7109401865860282
4,0.652,0.545,-9.021,0.0358,0.774,0.0428,0.0847,0.626,107.019,229760,1,0.35064550173610765
6,0.774,0.431,-8.407,0.346,0.000146,1.99e-05,0.112,0.353,201.843,181400,0,0.3281122748217037
6,0.763,0.598,-6.865,0.0539,0.0714,0.0,0.112,0.182,140.987,190678,0,0.8377452438252894
1,0.614,0.972,-3.927,0.088,0.00125,0.0186,0.328,0.411,127.966,170625,0,0.6265451738372054
5,0.66,0.695,-6.896,0.029,0.0466,0.145,0.0854,0.506,129.972,382387,0,0.34570526162711784
4,0.665,0.696,-5.763,0.0521,0.337,0.0,0.106,0.711,90.116,227387,1,0.8489164496299338
2,0.619,0.938,-5.245,0.35,0.0257,1.39e-05,0.128,0.601,94.38,207428,0,0.5378201274586024
2,0.538,0.127,-16.057,0.0284,0.589,0.00017,0.238,0.527,62.829,203573,0,0.17983467040611575
1,0.784,0.943,-3.152,0.0481,0.0329,0.0387,0.369,0.512,128.1,152241,0,0.08905480452820498
3,0.531,0.729,-6.934,0.0493,0.008,0.000234,0.141,0.084,124.086,210814,0,0.6031581792110647
4,0.672,0.499,-8.438,0.0466,0.29,5.39e-05,0.179,0.351,80.22,252364,0,0.5851778018122107
6,0.329,0.786,-7.833,0.0475,1.89e-05,0.241,0.112,0.301,140.839,339573,0,0.15824447816292728
4,0.611,0.359,-8.026,0.0253,0.79,0.0,0.391,0.568,106.274,132107,0,0.3649695026082075
2,0.717,0.88,-4.987,0.137,0.114,1.91e-06,0.268,0.216,124.901,190470,0,0.6484121813391862
2,0.692,0.575,-7.531,0.16,0.407,9.9e-06,0.159,0.615,136.814,208533,0,0.7757995341085504
5,0.359,0.889,-4.238,0.0517,0.000355,0.00324,0.0577,0.469,94.059,180000,0,0.5211648327459284
1,0.492,0.993,-1.105,0.185,0.0266,0.00112,0.249,0.559,126.524,145512,0,0.037665829133292535
6,0.684,0.642,-5.154,0.117,0.0553,0.0,0.109,0.84,186.057,192840,0,0.7360119126815957
5,0.63,0.688,-9.816,0.0266,0.124,4.78e-05,0.158,0.893,124.825,218040,0,0.5067934162131071
4,0.546,0.299,-14.999,0.0386,0.668,0.109,0.111,0.789,115.464,235580,0,0.33241858058965673
3,0.699,0.883,-3.226,0.219,0.0288,0.0,0.817,0.499,127.961,211975,1,0.556285036350489
2,0.663,0.713,-6.647,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,197933,1,0.8331598647616067
1,0.636,0.912,-5.671,0.091,0.00222,0.0269,0.598,0.0765,127.963,195469,0,0.05274014116304457
4,0.558,0.503,-7.471,0.03,0.185,0.0,0.201,0.385,106.983,247053,0,0.8170167770663226
2,0.569,0.526,-6.67,0.359,0.506,0.0,0.0708,0.474,124.969,205467,1,0.8664457382731316
3,0.497,0.814,-4.548,0.058,0.00717,0.0,0.134,0.469,108.038,166013,0,0.6941300656233167
5,0.325,0.364,-10.946,0.0266,0.00023,0.0,0.165,0.373,92.491,284507,0,0.4113813751339323
1,0.642,0.818,-4.552,0.032,0.0567,0.0,0.0919,0.59,124.957,253040,1,0.44545399098418875
1,0.435,0.751,-4.999,0.0599,0.128,0.0,0.253,0.346,124.332,224762,0,0.747952253555924
6,0.853,0.603,-7.85,0.226,0.14,0.0,0.0783,0.546,95.936,259181,0,0.7474908353286431
2,0.767,0.573,-6.414,0.0545,0.0687,0.000994,0.0875,0.688,98.953,207100,0,0.8690862452789202
1,0.818,0.799,-4.1,0.156,0.00107,0.128,0.057,0.0815,100.014,213733,1,0.03372385929288103
4,0.797,0.622,-5.642,0.29,0.0807,0.0,0.0841,0.731,93.02,284000,0,0.5288385212804885
3,0.425,0.56,-6.395,0.308,0.0826,0.0,0.35,0.347,168.068,196367,0,0.8330537150812399
1,0.76,0.336,-13.415,0.0448,0.806,0.504,0.118,0.51,119.985,210400,0,0.23132997258173252
6,0.813,0.571,-7.393,0.096,0.186,0.0,0.166,0.543,139.969,281653,1,0.7636436332983721
3,0.715,0.576,-6.652,0.128,0.0863,3.31e-06,0.0822,0.576,128.962,214508,0,0.9089080732581448
3,0.863,0.588,-7.141,0.0847,0.142,3.42e-05,0.457,0.751,117.911,190174,0,0.6406939572142463
2,0.71,0.735,-9.098,0.0474,0.609,0.961,0.109,0.156,115.998,176308,0,0.022410478628946143
3,0.781,0.456,-10.837,0.0431,0.82,0.786,0.0784,0.229,119.988,133267,0,0.15249763442839484
1,0.778,0.559,-7.109,0.0776,0.128,0.0,0.399,0.678,129.989,185093,1,0.7822210542484043
2,0.68,0.869,-1.94,0.0589,0.178,0.0,0.223,0.924,173.997,143448,1,0.6116657720005761
5,0.555,0.925,-4.008,0.121,0.00402,0.000345,0.122,0.308,97.495,198248,0,0.7289332218367818
2,0.83,0.783,-5.202,0.0981,0.267,0.00111,0.0818,0.649,105.072,161346,0,0.8294579727741883
6,0.833,0.336,-9.683,0.0973,0.827,0.888,0.125,0.61,38.985,157279,0,0.014228550829127613
5,0.358,0.612,-12.667,0.0399,9.74e-06,0.21,0.135,0.234,118.647,218900,0,0.2035225187247465
6,0.763,0.695,-5.653,0.229,0.363,0.0,0.341,0.373,128.052,262500,0,0.7419989113289418
1,0.699,0.883,-3.226,0.219,0.0288,0.0,0.817,0.499,127.961,211975,1,0.3925290130815336
6,0.77,0.55,-6.042,0.145,0.645,0.0005,0.26,0.421,159.911,189250,0,0.7012352911942064
5,0.459,0.891,-5.057,0.0623,0.00511,0.0,0.106,0.588,154.837,203507,1,0.7515632038215787
4,0.658,0.294,-8.533,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,1,0.4247294388662464
6,0.769,0.658,-9.37,0.0906,0.201,0.614,0.086,0.686,77.547,198261,0,0.26824510957905934
4,0.735,0.482,-9.445,0.139,0.00623,0.0144,0.448,0.315,181.995,217933,0,0.40923525760012425
1,0.721,0.933,-4.249,0.17,0.0195,0.000365,0.0558,0.182,125.012,384493,0,0.033468582887700535
5,0.512,0.5,-6.937,0.0282,0.828,0.0,0.0907,0.196,80.075,213427,0,0.6796910484018178
6,0.793,0.761,-4.959,0.0445,0.0138,0.00368,0.107,0.275,145.008,244966,0,0.7414662358547836
6,0.698,0.798,-6.872,0.286,0.00649,0.0,0.069,0.689,90.142,187525,0,0.3399493282393795
6,0.761,0.426,-11.968,0.334,0.0692,0.0,0.133,0.141,155.001,200377,1,0.5183970051639052
6,0.761,0.783,-1.903,0.187,0.381,6.06e-06,0.122,0.745,167.898,165722,0,0.6086524865252138
2,0.592,0.896,-5.406,0.0818,0.0347,0.0,0.312,0.781,125.988,226952,0,0.7680038445924612
2,0.88,0.986,-1.588,0.276,0.233,0.0,0.0553,0.655,99.965,252640,0,0.4108882194363854
1,0.661,0.721,-5.696,0.0428,0.0111,2.37e-06,0.125,0.371,130.003,318907,0,0.33330494257912135
2,0.77,0.668,-6.942,0.0399,0.151,0.0,0.0838,0.94,99.16,278333,0,0.6836146412652578
4,0.623,0.722,-5.612,0.0321,0.322,0.0,0.159,0.653,138.357,347453,0,0.5556844715926635
2,0.67,0.8,-5.933,0.297,0.151,3.47e-06,0.613,0.268,95.693,291667,0,0.45875135769096154
6,0.562,0.859,-3.29,0.411,0.15,0.146,0.0794,0.397,184.059,240000,0,0.22227606778722134
4,0.374,0.608,-7.35,0.0341,0.397,0.0,0.332,0.504,201.152,249133,0,0.5281556286430958
1,0.808,0.925,-2.855,0.183,0.00264,0.217,0.134,0.234,126.099,170516,0,0.012647613065326633
3,0.624,0.842,-5.285,0.0376,0.264,2.11e-05,0.181,0.257,111.037,342680,1,0.44103964717261945
4,0.682,0.0904,-16.524,0.0395,0.856,7.92e-05,0.112,0.412,116.765,224653,0,0.530470159328342
6,0.815,0.713,-3.539,0.31,0.0155,0.0,0.0813,0.229,89.989,138473,0,0.4925011566849441
3,0.712,0.835,-4.676,0.0487,0.00623,1.68e-06,0.843,0.741,153.956,233827,0,0.5353532691840153
3,0.361,0.945,-5.219,0.111,0.00105,0.0342,0.0967,0.138,127.985,172500,0,0.20218784139265517
3,0.661,0.552,-12.385,0.0337,0.214,0.0,0.206,0.928,92.056,252760,0,0.5734600824137128
5,0.537,0.701,-8.913,0.0335,0.0972,0.0,0.0832,0.583,120.92,281227,1,0.661203005979847
6,0.838,0.776,-3.125,0.0933,0.0435,0.000121,0.0924,0.715,155.059,244680,0,0.763975212054265
6,0.488,0.691,-8.09,0.279,0.0219,0.0,0.501,0.697,156.141,310733,1,0.7018828149405938
1,0.619,0.835,-2.992,0.0272,0.00574,0.00736,0.602,0.331,128.0,322067,0,0.04400153470440642
2,0.795,0.715,-3.582,0.0838,0.141,2.12e-06,0.179,0.758,165.941,304733,1,0.9351341149793592
2,0.816,0.754,-2.75,0.111,0.0361,0.0,0.217,0.533,99.966,158400,1,0.9223491834965468
1,0.682,0.584,-14.525,0.0382,0.121,0.89,0.0776,0.0344,97.997,462857,0,0.035
1,0.857,0.621,-6.376,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,1,0.9034324053371252
1,0.685,0.863,-5.803,0.129,0.00353,0.169,0.108,0.449,128.025,183750,0,0.0
4,0.706,0.71,-11.686,0.0292,0.014,0.15,0.0886,0.961,102.065,271600,0,0.2299159167158903
2,0.87,0.691,-4.11,0.18,0.0248,0.0,0.0861,0.469,130.056,176816,1,0.9196157542183885
5,0.643,0.816,-8.535,0.0476,0.0357,7.28e-05,0.218,0.616,115.061,276067,0,0.4598348938727132
5,0.471,0.797,-8.407,0.0389,0.000179,6.49e-06,0.299,0.497,152.903,236627,0,0.4696298120368045
6,0.777,0.101,-11.868,0.202,0.604,0.339,0.0881,0.504,82.924,96779,0,0.05206111750845481
2,0.647,0.874,-6.069,0.0865,0.136,1.4e-05,0.146,0.745,104.643,220714,0,0.6860881573385937
6,0.852,0.741,-5.435,0.135,0.0247,0.00106,0.0974,0.534,97.894,241360,0,0.7363661892840863
2,0.616,0.989,-1.698,0.0483,0.166,0.0,0.172,0.902,95.036,203160,1,0.7572307235217057
5,0.174,0.742,-5.93,0.0485,0.00181,0.281,0.198,0.36,163.378,223747,0,0.11185962651076832
5,0.461,0.734,-9.379,0.0374,0.00079,0.00554,0.22,0.423,120.55,357933,0,0.4553675745587668
6,0.895,0.694,-4.384,0.275,0.176,0.0,0.292,0.632,93.944,230000,1,0.8779745784824341
6,0.763,0.468,-8.476,0.278,0.0211,0.0,0.26,0.351,131.004,267427,0,0.6785838973320334
2,0.717,0.614,-7.082,0.0328,0.13,0.000312,0.169,0.42,123.999,176347,0,0.6906058687068325
6,0.643,0.717,-4.876,0.506,0.184,0.0,0.152,0.46,90.893,223507,0,0.37116798107694443
1,0.904,0.701,-9.145,0.0452,0.275,0.8,0.108,0.899,119.991,216874,0,0.10429069692146417
2,0.696,0.758,-6.076,0.0264,0.17,3.33e-05,0.189,0.859,129.943,250693,1,0.6235081009941219
4,0.785,0.367,-8.483,0.0363,0.113,0.0633,0.0902,0.468,90.003,225341,0,0.4802793458200078
3,0.638,0.735,-4.635,0.0873,0.0269,0.0,0.0603,0.628,99.964,221387,0,0.8942803069546832
1,0.793,0.567,-7.604,0.0813,0.0687,0.0,0.0663,0.813,108.007,188889,0,0.697053962775806
6,0.59,0.629,-6.872,0.318,0.281,0.0,0.127,0.206,82.318,187099,0,0.5465629938818783
1,0.562,0.831,-7.742,0.0451,0.0105,0.00119,0.271,0.357,125.003,215015,0,0.3037865606879658
1,0.587,0.854,-5.656,0.038,0.00152,0.761,0.438,0.132,122.022,200656,0,0.03856114513901399
6,0.905,0.616,-7.842,0.0657,0.0534,0.000185,0.13,0.414,134.077,206429,1,0.73869692169453
5,0.61,0.85,-5.411,0.0307,0.089,0.0,0.256,0.604,132.174,211067,0,0.7493766579938351
